Gene	p_value	odds_ratio	n_strong_present	n_weak_present	p_adj	Direction	Category	sseqid	uniprot_acc	stitle	pident	length	evalue	bitscore	go_id	go_name	go_aspect
group_555	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|O75179.3|	O75179	RecName: Full=Ankyrin repeat domain-containing protein 17; AltName: Full=Gene trap ankyrin repeat protein; AltName: Full=Serologically defined breast cancer antigen NY-BR-16 [Homo sapiens]	35.772	123	4.75e-10	65.5	GO:1900245	P:positive regulation of MDA-5 signaling pathway	IDA:UniProtKB
group_555	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|O75179.3|	O75179	RecName: Full=Ankyrin repeat domain-containing protein 17; AltName: Full=Gene trap ankyrin repeat protein; AltName: Full=Serologically defined breast cancer antigen NY-BR-16 [Homo sapiens]	35.772	123	4.75e-10	65.5	GO:1900246	P:positive regulation of RIG-I signaling pathway	IDA:UniProtKB
group_555	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|O75179.3|	O75179	RecName: Full=Ankyrin repeat domain-containing protein 17; AltName: Full=Gene trap ankyrin repeat protein; AltName: Full=Serologically defined breast cancer antigen NY-BR-16 [Homo sapiens]	35.772	123	4.75e-10	65.5	GO:0006275	P:regulation of DNA replication	IMP:UniProtKB
group_538	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_537	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_526	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P71276.2|	P71276	RecName: Full=Retron Ec48 reverse transcriptase; Short=RT-Ec48; AltName: Full=ECOR-58 reverse transcriptase [Escherichia coli]	43.243	333	1.36e-85	269	GO:0046872	F:metal ion binding	IEA:UniProtKB-KW
group_526	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P71276.2|	P71276	RecName: Full=Retron Ec48 reverse transcriptase; Short=RT-Ec48; AltName: Full=ECOR-58 reverse transcriptase [Escherichia coli]	43.243	333	1.36e-85	269	GO:0003723	F:RNA binding	IEA:UniProtKB-KW
group_526	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P71276.2|	P71276	RecName: Full=Retron Ec48 reverse transcriptase; Short=RT-Ec48; AltName: Full=ECOR-58 reverse transcriptase [Escherichia coli]	43.243	333	1.36e-85	269	GO:0003964	F:RNA-directed DNA polymerase activity	IEA:UniProtKB-KW
group_526	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P71276.2|	P71276	RecName: Full=Retron Ec48 reverse transcriptase; Short=RT-Ec48; AltName: Full=ECOR-58 reverse transcriptase [Escherichia coli]	43.243	333	1.36e-85	269	GO:0051607	P:defense response to virus	IEA:UniProtKB-KW
rssB_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q9HX69.1|	Q9HX69	RecName: Full=Cyclic di-GMP phosphodiesterase RocR; Short=c-di-GMP PDE; AltName: Full=Response regulator RocR [Pseudomonas aeruginosa PAO1]	42.308	390	3.2000000000000002e-105	318	GO:0005886	C:plasma membrane	IBA:GO_Central
rssB_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q9HX69.1|	Q9HX69	RecName: Full=Cyclic di-GMP phosphodiesterase RocR; Short=c-di-GMP PDE; AltName: Full=Response regulator RocR [Pseudomonas aeruginosa PAO1]	42.308	390	3.2000000000000002e-105	318	GO:0071111	F:cyclic-guanylate-specific phosphodiesterase activity	IDA:PseudoCAP
rssB_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q9HX69.1|	Q9HX69	RecName: Full=Cyclic di-GMP phosphodiesterase RocR; Short=c-di-GMP PDE; AltName: Full=Response regulator RocR [Pseudomonas aeruginosa PAO1]	42.308	390	3.2000000000000002e-105	318	GO:0046872	F:metal ion binding	IEA:UniProtKB-KW
rssB_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q9HX69.1|	Q9HX69	RecName: Full=Cyclic di-GMP phosphodiesterase RocR; Short=c-di-GMP PDE; AltName: Full=Response regulator RocR [Pseudomonas aeruginosa PAO1]	42.308	390	3.2000000000000002e-105	318	GO:0045892	P:negative regulation of DNA-templated transcription	IMP:PseudoCAP
rssB_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q9HX69.1|	Q9HX69	RecName: Full=Cyclic di-GMP phosphodiesterase RocR; Short=c-di-GMP PDE; AltName: Full=Response regulator RocR [Pseudomonas aeruginosa PAO1]	42.308	390	3.2000000000000002e-105	318	GO:0000160	P:phosphorelay signal transduction system	IEA:InterPro
intA_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P76542.2|	P76542	RecName: Full=Prophage integrase IntZ; AltName: Full=Putative prophage CPZ-55 integrase [Escherichia coli K-12]	31.989	372	6.89e-38	144	GO:0003677	F:DNA binding	IEA:UniProtKB-KW
intA_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P76542.2|	P76542	RecName: Full=Prophage integrase IntZ; AltName: Full=Putative prophage CPZ-55 integrase [Escherichia coli K-12]	31.989	372	6.89e-38	144	GO:0008979	F:prophage integrase activity	IBA:GO_Central
intA_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P76542.2|	P76542	RecName: Full=Prophage integrase IntZ; AltName: Full=Putative prophage CPZ-55 integrase [Escherichia coli K-12]	31.989	372	6.89e-38	144	GO:0006310	P:DNA recombination	IEA:UniProtKB-KW
intA_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P76542.2|	P76542	RecName: Full=Prophage integrase IntZ; AltName: Full=Putative prophage CPZ-55 integrase [Escherichia coli K-12]	31.989	372	6.89e-38	144	GO:0032359	P:provirus excision	IBA:GO_Central
intA_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P76542.2|	P76542	RecName: Full=Prophage integrase IntZ; AltName: Full=Putative prophage CPZ-55 integrase [Escherichia coli K-12]	31.989	372	6.89e-38	144	GO:0046718	P:symbiont entry into host cell	IEA:UniProtKB-KW
intA_1	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P76542.2|	P76542	RecName: Full=Prophage integrase IntZ; AltName: Full=Putative prophage CPZ-55 integrase [Escherichia coli K-12]	31.989	372	6.89e-38	144	GO:0044826	P:viral genome integration into host DNA	IEA:UniProtKB-KW
pbuE_2	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q0GQS6.1|	Q0GQS6	RecName: Full=Purine efflux pump PbuE [Bacillus amyloliquefaciens]	33.053	357	4.7099999999999995e-25	108	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
pbuE_2	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q0GQS6.1|	Q0GQS6	RecName: Full=Purine efflux pump PbuE [Bacillus amyloliquefaciens]	33.053	357	4.7099999999999995e-25	108	GO:0022857	F:transmembrane transporter activity	IEA:InterPro
group_485	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_478	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P76542.2|	P76542	RecName: Full=Prophage integrase IntZ; AltName: Full=Putative prophage CPZ-55 integrase [Escherichia coli K-12]	39.32	412	2.36e-78	250	GO:0003677	F:DNA binding	IEA:UniProtKB-KW
group_478	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P76542.2|	P76542	RecName: Full=Prophage integrase IntZ; AltName: Full=Putative prophage CPZ-55 integrase [Escherichia coli K-12]	39.32	412	2.36e-78	250	GO:0008979	F:prophage integrase activity	IBA:GO_Central
group_478	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P76542.2|	P76542	RecName: Full=Prophage integrase IntZ; AltName: Full=Putative prophage CPZ-55 integrase [Escherichia coli K-12]	39.32	412	2.36e-78	250	GO:0006310	P:DNA recombination	IEA:UniProtKB-KW
group_478	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P76542.2|	P76542	RecName: Full=Prophage integrase IntZ; AltName: Full=Putative prophage CPZ-55 integrase [Escherichia coli K-12]	39.32	412	2.36e-78	250	GO:0032359	P:provirus excision	IBA:GO_Central
group_478	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P76542.2|	P76542	RecName: Full=Prophage integrase IntZ; AltName: Full=Putative prophage CPZ-55 integrase [Escherichia coli K-12]	39.32	412	2.36e-78	250	GO:0046718	P:symbiont entry into host cell	IEA:UniProtKB-KW
group_478	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P76542.2|	P76542	RecName: Full=Prophage integrase IntZ; AltName: Full=Putative prophage CPZ-55 integrase [Escherichia coli K-12]	39.32	412	2.36e-78	250	GO:0044826	P:viral genome integration into host DNA	IEA:UniProtKB-KW
group_460	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P49861.1|	P49861	RecName: Full=Major capsid protein; AltName: Full=Gene product 5; Short=gp5; AltName: Full=Major head protein; Contains: RecName: Full=Scaffolding domain delta [Escherichia phage HK97]	54.511	266	2.78e-92	286	GO:0039620	C:T=7 icosahedral viral capsid	IEA:UniProtKB-KW
group_460	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P49861.1|	P49861	RecName: Full=Major capsid protein; AltName: Full=Gene product 5; Short=gp5; AltName: Full=Major head protein; Contains: RecName: Full=Scaffolding domain delta [Escherichia phage HK97]	54.511	266	2.78e-92	286	GO:0019028	C:viral capsid	IDA:UniProtKB
group_460	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P49861.1|	P49861	RecName: Full=Major capsid protein; AltName: Full=Gene product 5; Short=gp5; AltName: Full=Major head protein; Contains: RecName: Full=Scaffolding domain delta [Escherichia phage HK97]	54.511	266	2.78e-92	286	GO:0042802	F:identical protein binding	IPI:IntAct
group_460	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P49861.1|	P49861	RecName: Full=Major capsid protein; AltName: Full=Gene product 5; Short=gp5; AltName: Full=Major head protein; Contains: RecName: Full=Scaffolding domain delta [Escherichia phage HK97]	54.511	266	2.78e-92	286	GO:0046797	P:viral procapsid maturation	IMP:CACAO
group_455	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
bspRIM	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P05302.1|	P05302	RecName: Full=Type II methyltransferase M.DdeI; Short=M.DdeI; AltName: Full=Cytosine-specific methyltransferase DdeI; AltName: Full=Modification methylase DdeI [Desulfomicrobium norvegicum]	30.097	412	6.34e-40	150	GO:0003886	F:DNA (cytosine-5-)-methyltransferase activity	IEA:UniProtKB-EC
bspRIM	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P05302.1|	P05302	RecName: Full=Type II methyltransferase M.DdeI; Short=M.DdeI; AltName: Full=Cytosine-specific methyltransferase DdeI; AltName: Full=Modification methylase DdeI [Desulfomicrobium norvegicum]	30.097	412	6.34e-40	150	GO:0003677	F:DNA binding	IEA:UniProtKB-KW
bspRIM	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P05302.1|	P05302	RecName: Full=Type II methyltransferase M.DdeI; Short=M.DdeI; AltName: Full=Cytosine-specific methyltransferase DdeI; AltName: Full=Modification methylase DdeI [Desulfomicrobium norvegicum]	30.097	412	6.34e-40	150	GO:0009307	P:DNA restriction-modification system	IEA:UniProtKB-KW
bspRIM	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P05302.1|	P05302	RecName: Full=Type II methyltransferase M.DdeI; Short=M.DdeI; AltName: Full=Cytosine-specific methyltransferase DdeI; AltName: Full=Modification methylase DdeI [Desulfomicrobium norvegicum]	30.097	412	6.34e-40	150	GO:0032259	P:methylation	IEA:UniProtKB-KW
bspRIM	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P05302.1|	P05302	RecName: Full=Type II methyltransferase M.DdeI; Short=M.DdeI; AltName: Full=Cytosine-specific methyltransferase DdeI; AltName: Full=Modification methylase DdeI [Desulfomicrobium norvegicum]	30.097	412	6.34e-40	150	GO:0044027	P:negative regulation of gene expression via chromosomal CpG island methylation	IEA:TreeGrafter
group_444	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_429	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
recF_2	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P0DV91.1|	P0DV91	RecName: Full=Retron Ec78 probable ATPase [Escherichia coli]	43.846	130	9.020000000000001e-27	116	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
recF_2	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P0DV91.1|	P0DV91	RecName: Full=Retron Ec78 probable ATPase [Escherichia coli]	43.846	130	9.020000000000001e-27	116	GO:0016887	F:ATP hydrolysis activity	IEA:InterPro
recF_2	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P0DV91.1|	P0DV91	RecName: Full=Retron Ec78 probable ATPase [Escherichia coli]	43.846	130	9.020000000000001e-27	116	GO:0051607	P:defense response to virus	IEA:UniProtKB-KW
recF_2	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P0DV91.1|	P0DV91	RecName: Full=Retron Ec78 probable ATPase [Escherichia coli]	43.846	130	9.020000000000001e-27	116	GO:0000731	P:DNA synthesis involved in DNA repair	IEA:TreeGrafter
recF_2	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P0DV91.1|	P0DV91	RecName: Full=Retron Ec78 probable ATPase [Escherichia coli]	43.846	130	9.020000000000001e-27	116	GO:0006302	P:double-strand break repair	IEA:TreeGrafter
group_362	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_360	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_351	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_345	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q1ID47.1|	Q1ID47	RecName: Full=Metalloprotease AprA [Pseudomonas entomophila L48]	65.979	485	0	579	GO:0005615	C:extracellular space	IEA:InterPro
group_345	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q1ID47.1|	Q1ID47	RecName: Full=Metalloprotease AprA [Pseudomonas entomophila L48]	65.979	485	0	579	GO:0005509	F:calcium ion binding	IEA:InterPro
group_345	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q1ID47.1|	Q1ID47	RecName: Full=Metalloprotease AprA [Pseudomonas entomophila L48]	65.979	485	0	579	GO:0004222	F:metalloendopeptidase activity	IEA:InterPro
group_345	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q1ID47.1|	Q1ID47	RecName: Full=Metalloprotease AprA [Pseudomonas entomophila L48]	65.979	485	0	579	GO:0008233	F:peptidase activity	IMP:UniProtKB
group_345	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q1ID47.1|	Q1ID47	RecName: Full=Metalloprotease AprA [Pseudomonas entomophila L48]	65.979	485	0	579	GO:0090729	F:toxin activity	IEA:UniProtKB-KW
group_345	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q1ID47.1|	Q1ID47	RecName: Full=Metalloprotease AprA [Pseudomonas entomophila L48]	65.979	485	0	579	GO:0008270	F:zinc ion binding	IEA:InterPro
group_345	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q1ID47.1|	Q1ID47	RecName: Full=Metalloprotease AprA [Pseudomonas entomophila L48]	65.979	485	0	579	GO:0030574	P:collagen catabolic process	IEA:TreeGrafter
group_345	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q1ID47.1|	Q1ID47	RecName: Full=Metalloprotease AprA [Pseudomonas entomophila L48]	65.979	485	0	579	GO:0030198	P:extracellular matrix organization	IEA:TreeGrafter
group_345	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q1ID47.1|	Q1ID47	RecName: Full=Metalloprotease AprA [Pseudomonas entomophila L48]	65.979	485	0	579	GO:0031638	P:zymogen activation	IMP:UniProtKB
group_315	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_310	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_308	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P26745.1|	P26745	RecName: Full=Terminase, large subunit; AltName: Full=DNA-packaging protein gp2; Includes: RecName: Full=Endonuclease; Includes: RecName: Full=ATPase [Lederbergvirus P22]	40.22	455	1.56e-92	293	GO:0043493	C:viral terminase complex	IDA:UniProtKB
group_308	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P26745.1|	P26745	RecName: Full=Terminase, large subunit; AltName: Full=DNA-packaging protein gp2; Includes: RecName: Full=Endonuclease; Includes: RecName: Full=ATPase [Lederbergvirus P22]	40.22	455	1.56e-92	293	GO:0098009	C:viral terminase, large subunit	IDA:UniProtKB
group_308	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P26745.1|	P26745	RecName: Full=Terminase, large subunit; AltName: Full=DNA-packaging protein gp2; Includes: RecName: Full=Endonuclease; Includes: RecName: Full=ATPase [Lederbergvirus P22]	40.22	455	1.56e-92	293	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
group_308	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P26745.1|	P26745	RecName: Full=Terminase, large subunit; AltName: Full=DNA-packaging protein gp2; Includes: RecName: Full=Endonuclease; Includes: RecName: Full=ATPase [Lederbergvirus P22]	40.22	455	1.56e-92	293	GO:0016887	F:ATP hydrolysis activity	IEA:InterPro
group_308	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P26745.1|	P26745	RecName: Full=Terminase, large subunit; AltName: Full=DNA-packaging protein gp2; Includes: RecName: Full=Endonuclease; Includes: RecName: Full=ATPase [Lederbergvirus P22]	40.22	455	1.56e-92	293	GO:0004519	F:endonuclease activity	IEA:UniProtKB-UniRule
group_308	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P26745.1|	P26745	RecName: Full=Terminase, large subunit; AltName: Full=DNA-packaging protein gp2; Includes: RecName: Full=Endonuclease; Includes: RecName: Full=ATPase [Lederbergvirus P22]	40.22	455	1.56e-92	293	GO:0046872	F:metal ion binding	IEA:UniProtKB-UniRule
group_308	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P26745.1|	P26745	RecName: Full=Terminase, large subunit; AltName: Full=DNA-packaging protein gp2; Includes: RecName: Full=Endonuclease; Includes: RecName: Full=ATPase [Lederbergvirus P22]	40.22	455	1.56e-92	293	GO:0051276	P:chromosome organization	IEA:UniProtKB-UniRule
group_308	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P26745.1|	P26745	RecName: Full=Terminase, large subunit; AltName: Full=DNA-packaging protein gp2; Includes: RecName: Full=Endonuclease; Includes: RecName: Full=ATPase [Lederbergvirus P22]	40.22	455	1.56e-92	293	GO:0019073	P:viral DNA genome packaging	IEA:UniProtKB-UniRule
group_298	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P64750.1|	P64750	RecName: Full=Uncharacterized protein Mb0918 [Mycobacterium tuberculosis variant bovis AF2122/97]	32.857	350	1.39e-27	117	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
group_286	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_245	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|P55546.1|	P55546	RecName: Full=Uncharacterized protein y4lF [Sinorhizobium fredii NGR234]	57.931	145	1.27e-49	177	GO:0007165	P:signal transduction	IEA:InterPro
group_240	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_237	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q71TL0.1|	Q71TL0	RecName: Full=DNA N-6-adenine-methyltransferase; Short=DAM; AltName: Full=EcoP1I DNA MTase; Short=M.EcoP1I; AltName: Full=Type II methyltransferase M.EphP1ORF2P; Short=M.EphP1ORF2P [Escherichia phage P1]	46.214	383	2.8899999999999998e-83	278	GO:1904047	F:S-adenosyl-L-methionine binding	IEA:TreeGrafter
group_237	0.0079365079365079309	Inf	5	0	0.00812826249067859	Enriched in Strong	Accessory	sp|Q71TL0.1|	Q71TL0	RecName: Full=DNA N-6-adenine-methyltransferase; Short=DAM; AltName: Full=EcoP1I DNA MTase; Short=M.EcoP1I; AltName: Full=Type II methyltransferase M.EphP1ORF2P; Short=M.EphP1ORF2P [Escherichia phage P1]	46.214	383	2.8899999999999998e-83	278	GO:0043565	F:sequence-specific DNA binding	IEA:TreeGrafter
