qseqid	sseqid	uniprot_acc	stitle	pident	length	evalue	bitscore	go_id	go_name	go_aspect
group_3845	sp|O34213.1|	O34213	RecName: Full=Gluconate 2-dehydrogenase subunit 3; Short=GA 2-DH subunit 3; Short=GADH subunit 3; Flags: Precursor [Pantoea cypripedii]	50.917	218	3.37e-65	205	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
group_3845	sp|O34213.1|	O34213	RecName: Full=Gluconate 2-dehydrogenase subunit 3; Short=GA 2-DH subunit 3; Short=GADH subunit 3; Flags: Precursor [Pantoea cypripedii]	50.917	218	3.37e-65	205	GO:0033717	F:gluconate 2-dehydrogenase (acceptor) activity	IEA:UniProtKB-EC
group_3847	sp|P32646.2|	P32646	RecName: Full=Cytochrome c oxidase subunit 2, mitochondrial; AltName: Full=Cytochrome c oxidase polypeptide II; Flags: Precursor [Vigna unguiculata]	37.611	226	2.8599999999999998e-46	164	GO:1902494	C:catalytic complex	IEA:UniProtKB-ARBA
group_3847	sp|P32646.2|	P32646	RecName: Full=Cytochrome c oxidase subunit 2, mitochondrial; AltName: Full=Cytochrome c oxidase polypeptide II; Flags: Precursor [Vigna unguiculata]	37.611	226	2.8599999999999998e-46	164	GO:0005743	C:mitochondrial inner membrane	IEA:UniProtKB-SubCell
group_3847	sp|P32646.2|	P32646	RecName: Full=Cytochrome c oxidase subunit 2, mitochondrial; AltName: Full=Cytochrome c oxidase polypeptide II; Flags: Precursor [Vigna unguiculata]	37.611	226	2.8599999999999998e-46	164	GO:1902495	C:transmembrane transporter complex	IEA:UniProtKB-ARBA
group_3847	sp|P32646.2|	P32646	RecName: Full=Cytochrome c oxidase subunit 2, mitochondrial; AltName: Full=Cytochrome c oxidase polypeptide II; Flags: Precursor [Vigna unguiculata]	37.611	226	2.8599999999999998e-46	164	GO:0005507	F:copper ion binding	IEA:InterPro
group_3847	sp|P32646.2|	P32646	RecName: Full=Cytochrome c oxidase subunit 2, mitochondrial; AltName: Full=Cytochrome c oxidase polypeptide II; Flags: Precursor [Vigna unguiculata]	37.611	226	2.8599999999999998e-46	164	GO:0004129	F:cytochrome-c oxidase activity	IEA:UniProtKB-EC
group_3847	sp|P32646.2|	P32646	RecName: Full=Cytochrome c oxidase subunit 2, mitochondrial; AltName: Full=Cytochrome c oxidase polypeptide II; Flags: Precursor [Vigna unguiculata]	37.611	226	2.8599999999999998e-46	164	GO:0016491	F:oxidoreductase activity	IEA:InterPro
group_3847	sp|P32646.2|	P32646	RecName: Full=Cytochrome c oxidase subunit 2, mitochondrial; AltName: Full=Cytochrome c oxidase polypeptide II; Flags: Precursor [Vigna unguiculata]	37.611	226	2.8599999999999998e-46	164	GO:0042773	P:ATP synthesis coupled electron transport	IEA:TreeGrafter
group_385	sp|Q87WW4.1|	Q87WW4	RecName: Full=Tryptophan--tRNA ligase; AltName: Full=Tryptophanyl-tRNA synthetase; Short=TrpRS [Pseudomonas syringae pv. tomato str. DC3000]	80.23	435	0	710	GO:0005829	C:cytosol	IEA:TreeGrafter
group_385	sp|Q87WW4.1|	Q87WW4	RecName: Full=Tryptophan--tRNA ligase; AltName: Full=Tryptophanyl-tRNA synthetase; Short=TrpRS [Pseudomonas syringae pv. tomato str. DC3000]	80.23	435	0	710	GO:0005524	F:ATP binding	IEA:UniProtKB-UniRule
group_385	sp|Q87WW4.1|	Q87WW4	RecName: Full=Tryptophan--tRNA ligase; AltName: Full=Tryptophanyl-tRNA synthetase; Short=TrpRS [Pseudomonas syringae pv. tomato str. DC3000]	80.23	435	0	710	GO:0004830	F:tryptophan-tRNA ligase activity	IEA:UniProtKB-UniRule
group_385	sp|Q87WW4.1|	Q87WW4	RecName: Full=Tryptophan--tRNA ligase; AltName: Full=Tryptophanyl-tRNA synthetase; Short=TrpRS [Pseudomonas syringae pv. tomato str. DC3000]	80.23	435	0	710	GO:0006436	P:tryptophanyl-tRNA aminoacylation	IEA:UniProtKB-UniRule
group_3853	sp|Q1JPD3.2|	Q1JPD3	RecName: Full=D-2-hydroxyglutarate dehydrogenase, mitochondrial; Flags: Precursor [Bos taurus]	36.229	472	3.29e-72	241	GO:0005739	C:mitochondrion	IBA:GO_Central
group_3853	sp|Q1JPD3.2|	Q1JPD3	RecName: Full=D-2-hydroxyglutarate dehydrogenase, mitochondrial; Flags: Precursor [Bos taurus]	36.229	472	3.29e-72	241	GO:0051990	F:(R)-2-hydroxyglutarate dehydrogenase activity	ISS:UniProtKB
group_3853	sp|Q1JPD3.2|	Q1JPD3	RecName: Full=D-2-hydroxyglutarate dehydrogenase, mitochondrial; Flags: Precursor [Bos taurus]	36.229	472	3.29e-72	241	GO:0071949	F:FAD binding	IEA:InterPro
group_3853	sp|Q1JPD3.2|	Q1JPD3	RecName: Full=D-2-hydroxyglutarate dehydrogenase, mitochondrial; Flags: Precursor [Bos taurus]	36.229	472	3.29e-72	241	GO:0008270	F:zinc ion binding	ISS:UniProtKB
group_3853	sp|Q1JPD3.2|	Q1JPD3	RecName: Full=D-2-hydroxyglutarate dehydrogenase, mitochondrial; Flags: Precursor [Bos taurus]	36.229	472	3.29e-72	241	GO:0006108	P:malate metabolic process	ISS:UniProtKB
group_3854	sp|P96684.1|	P96684	RecName: Full=Uncharacterized protein YdfG [Bacillus subtilis subsp. subtilis str. 168]	34.043	141	4.59e-21	86.7	GO:0051920	F:peroxiredoxin activity	IEA:InterPro
group_3859	sp|O05494.1|	O05494	RecName: Full=Uncharacterized HTH-type transcriptional regulator YdhC [Bacillus subtilis subsp. subtilis str. 168]	30.303	198	2.52e-15	75.5	GO:0000987	F:cis-regulatory region sequence-specific DNA binding	IBA:GO_Central
group_3859	sp|O05494.1|	O05494	RecName: Full=Uncharacterized HTH-type transcriptional regulator YdhC [Bacillus subtilis subsp. subtilis str. 168]	30.303	198	2.52e-15	75.5	GO:0003700	F:DNA-binding transcription factor activity	IBA:GO_Central
group_3859	sp|O05494.1|	O05494	RecName: Full=Uncharacterized HTH-type transcriptional regulator YdhC [Bacillus subtilis subsp. subtilis str. 168]	30.303	198	2.52e-15	75.5	GO:0006355	P:regulation of DNA-templated transcription	IBA:GO_Central
group_3862	sp|P16939.1|	P16939	RecName: Full=Insertion element IS600 uncharacterized 11 kDa protein; AltName: Full=ISO-S3 11 kDa protein [Shigella sonnei]	45.918	98	4.63e-17	72.8	GO:0003677	F:DNA binding	IEA:InterPro
group_3862	sp|P16939.1|	P16939	RecName: Full=Insertion element IS600 uncharacterized 11 kDa protein; AltName: Full=ISO-S3 11 kDa protein [Shigella sonnei]	45.918	98	4.63e-17	72.8	GO:0004803	F:transposase activity	IEA:InterPro
group_3862	sp|P16939.1|	P16939	RecName: Full=Insertion element IS600 uncharacterized 11 kDa protein; AltName: Full=ISO-S3 11 kDa protein [Shigella sonnei]	45.918	98	4.63e-17	72.8	GO:0006313	P:DNA transposition	IEA:InterPro
group_3863	sp|P16940.1|	P16940	RecName: Full=Insertion element IS600 uncharacterized 31 kDa protein; AltName: Full=ISO-S3 31 kDa protein [Shigella sonnei]	37.023	262	2.0799999999999996e-55	182	GO:0003676	F:nucleic acid binding	IEA:InterPro
group_3863	sp|P16940.1|	P16940	RecName: Full=Insertion element IS600 uncharacterized 31 kDa protein; AltName: Full=ISO-S3 31 kDa protein [Shigella sonnei]	37.023	262	2.0799999999999996e-55	182	GO:0015074	P:DNA integration	IEA:InterPro
group_3864	sp|P27675.1|	P27675	RecName: Full=Glutamine transport ATP-binding protein GlnQ [Geobacillus stearothermophilus]	52.321	237	2.89e-78	238	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
group_3864	sp|P27675.1|	P27675	RecName: Full=Glutamine transport ATP-binding protein GlnQ [Geobacillus stearothermophilus]	52.321	237	2.89e-78	238	GO:0015424	F:ABC-type amino acid transporter activity	IEA:InterPro
group_3864	sp|P27675.1|	P27675	RecName: Full=Glutamine transport ATP-binding protein GlnQ [Geobacillus stearothermophilus]	52.321	237	2.89e-78	238	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
group_3864	sp|P27675.1|	P27675	RecName: Full=Glutamine transport ATP-binding protein GlnQ [Geobacillus stearothermophilus]	52.321	237	2.89e-78	238	GO:0016887	F:ATP hydrolysis activity	IEA:InterPro
group_3865	sp|Q06903.2|	Q06903	RecName: Full=Prolyl endopeptidase; Short=PE; AltName: Full=Post-proline cleaving enzyme [Aeromonas hydrophila]	47.107	121	1.84e-22	94.4	GO:0005829	C:cytosol	IEA:TreeGrafter
group_3865	sp|Q06903.2|	Q06903	RecName: Full=Prolyl endopeptidase; Short=PE; AltName: Full=Post-proline cleaving enzyme [Aeromonas hydrophila]	47.107	121	1.84e-22	94.4	GO:0070012	F:oligopeptidase activity	IEA:TreeGrafter
group_3865	sp|Q06903.2|	Q06903	RecName: Full=Prolyl endopeptidase; Short=PE; AltName: Full=Post-proline cleaving enzyme [Aeromonas hydrophila]	47.107	121	1.84e-22	94.4	GO:0004252	F:serine-type endopeptidase activity	IEA:UniProtKB-EC
group_3865	sp|Q06903.2|	Q06903	RecName: Full=Prolyl endopeptidase; Short=PE; AltName: Full=Post-proline cleaving enzyme [Aeromonas hydrophila]	47.107	121	1.84e-22	94.4	GO:0006508	P:proteolysis	IEA:UniProtKB-KW
group_3868	sp|Q8NQU4.2|	Q8NQU4	RecName: Full=Arginine transport ATP-binding protein ArgV [Corynebacterium glutamicum ATCC 13032]	47.222	252	2.5200000000000003e-73	227	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
group_3868	sp|Q8NQU4.2|	Q8NQU4	RecName: Full=Arginine transport ATP-binding protein ArgV [Corynebacterium glutamicum ATCC 13032]	47.222	252	2.5200000000000003e-73	227	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
group_3868	sp|Q8NQU4.2|	Q8NQU4	RecName: Full=Arginine transport ATP-binding protein ArgV [Corynebacterium glutamicum ATCC 13032]	47.222	252	2.5200000000000003e-73	227	GO:0016887	F:ATP hydrolysis activity	IEA:InterPro
group_3868	sp|Q8NQU4.2|	Q8NQU4	RecName: Full=Arginine transport ATP-binding protein ArgV [Corynebacterium glutamicum ATCC 13032]	47.222	252	2.5200000000000003e-73	227	GO:0015426	F:ATPase-coupled polar amino acid-transporter activity	IEA:UniProtKB-EC
group_3869	sp|P0AEP9.1|	P0AEP9	RecName: Full=Glycolate oxidase subunit GlcD; AltName: Full=Glycolate dehydrogenase subunit GlcD [Escherichia coli K-12]	79.76	499	0	793	GO:0009339	C:glycolate oxidase complex	IEA:InterPro
group_3869	sp|P0AEP9.1|	P0AEP9	RecName: Full=Glycolate oxidase subunit GlcD; AltName: Full=Glycolate dehydrogenase subunit GlcD [Escherichia coli K-12]	79.76	499	0	793	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
group_3869	sp|P0AEP9.1|	P0AEP9	RecName: Full=Glycolate oxidase subunit GlcD; AltName: Full=Glycolate dehydrogenase subunit GlcD [Escherichia coli K-12]	79.76	499	0	793	GO:0003973	F:(S)-2-hydroxy-acid oxidase activity	IEA:InterPro
group_3869	sp|P0AEP9.1|	P0AEP9	RecName: Full=Glycolate oxidase subunit GlcD; AltName: Full=Glycolate dehydrogenase subunit GlcD [Escherichia coli K-12]	79.76	499	0	793	GO:0047809	F:D-lactate dehydrogenase activity	IEA:RHEA
group_3869	sp|P0AEP9.1|	P0AEP9	RecName: Full=Glycolate oxidase subunit GlcD; AltName: Full=Glycolate dehydrogenase subunit GlcD [Escherichia coli K-12]	79.76	499	0	793	GO:0071949	F:FAD binding	IEA:InterPro
group_3869	sp|P0AEP9.1|	P0AEP9	RecName: Full=Glycolate oxidase subunit GlcD; AltName: Full=Glycolate dehydrogenase subunit GlcD [Escherichia coli K-12]	79.76	499	0	793	GO:0019154	F:glycolate dehydrogenase activity	IMP:EcoCyc
group_3869	sp|P0AEP9.1|	P0AEP9	RecName: Full=Glycolate oxidase subunit GlcD; AltName: Full=Glycolate dehydrogenase subunit GlcD [Escherichia coli K-12]	79.76	499	0	793	GO:0006974	P:DNA damage response	IEP:EcoliWiki
group_3869	sp|P0AEP9.1|	P0AEP9	RecName: Full=Glycolate oxidase subunit GlcD; AltName: Full=Glycolate dehydrogenase subunit GlcD [Escherichia coli K-12]	79.76	499	0	793	GO:0046296	P:glycolate catabolic process	IMP:EcoCyc
group_3873	sp|P31135.1|	P31135	RecName: Full=Putrescine transport system permease protein PotH [Escherichia coli K-12]	31.818	220	2.7599999999999996e-31	122	GO:0043190	C:ATP-binding cassette (ABC) transporter complex	TAS:EcoCyc
group_3873	sp|P31135.1|	P31135	RecName: Full=Putrescine transport system permease protein PotH [Escherichia coli K-12]	31.818	220	2.7599999999999996e-31	122	GO:0055052	C:ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	NAS:ComplexPortal
group_3873	sp|P31135.1|	P31135	RecName: Full=Putrescine transport system permease protein PotH [Escherichia coli K-12]	31.818	220	2.7599999999999996e-31	122	GO:0016020	C:membrane	NAS:ComplexPortal
group_3873	sp|P31135.1|	P31135	RecName: Full=Putrescine transport system permease protein PotH [Escherichia coli K-12]	31.818	220	2.7599999999999996e-31	122	GO:0005886	C:plasma membrane	IDA:EcoCyc
group_3873	sp|P31135.1|	P31135	RecName: Full=Putrescine transport system permease protein PotH [Escherichia coli K-12]	31.818	220	2.7599999999999996e-31	122	GO:0015417	F:ABC-type polyamine transporter activity	IBA:GO_Central
group_3873	sp|P31135.1|	P31135	RecName: Full=Putrescine transport system permease protein PotH [Escherichia coli K-12]	31.818	220	2.7599999999999996e-31	122	GO:0015847	P:putrescine transport	IDA:EcoCyc
group_3873	sp|P31135.1|	P31135	RecName: Full=Putrescine transport system permease protein PotH [Escherichia coli K-12]	31.818	220	2.7599999999999996e-31	122	GO:1903711	P:spermidine transmembrane transport	IBA:GO_Central
group_3874	sp|Q18AM3.1|	Q18AM3	RecName: Full=Spermidine/putrescine import ATP-binding protein PotA [Clostridioides difficile 630]	50.479	313	4.5199999999999995e-87	269	GO:0043190	C:ATP-binding cassette (ABC) transporter complex	IEA:InterPro
group_3874	sp|Q18AM3.1|	Q18AM3	RecName: Full=Spermidine/putrescine import ATP-binding protein PotA [Clostridioides difficile 630]	50.479	313	4.5199999999999995e-87	269	GO:0015594	F:ABC-type putrescine transporter activity	IEA:InterPro
group_3874	sp|Q18AM3.1|	Q18AM3	RecName: Full=Spermidine/putrescine import ATP-binding protein PotA [Clostridioides difficile 630]	50.479	313	4.5199999999999995e-87	269	GO:0005524	F:ATP binding	IEA:UniProtKB-KW
group_3874	sp|Q18AM3.1|	Q18AM3	RecName: Full=Spermidine/putrescine import ATP-binding protein PotA [Clostridioides difficile 630]	50.479	313	4.5199999999999995e-87	269	GO:0016887	F:ATP hydrolysis activity	IEA:InterPro
group_3875	sp|P55480.1|	P55480	RecName: Full=Uncharacterized oxidoreductase y4hM; Flags: Precursor [Sinorhizobium fredii NGR234]	38.275	371	1.1600000000000001e-73	238	GO:0000166	F:nucleotide binding	IEA:InterPro
group_3875	sp|P55480.1|	P55480	RecName: Full=Uncharacterized oxidoreductase y4hM; Flags: Precursor [Sinorhizobium fredii NGR234]	38.275	371	1.1600000000000001e-73	238	GO:0016491	F:oxidoreductase activity	IEA:UniProtKB-KW
group_3876	sp|P52073.1|	P52073	RecName: Full=Glycolate oxidase subunit GlcE; AltName: Full=Glycolate dehydrogenase subunit GlcE [Escherichia coli K-12]	62.464	349	2.0399999999999998e-157	448	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
group_3876	sp|P52073.1|	P52073	RecName: Full=Glycolate oxidase subunit GlcE; AltName: Full=Glycolate dehydrogenase subunit GlcE [Escherichia coli K-12]	62.464	349	2.0399999999999998e-157	448	GO:0047809	F:D-lactate dehydrogenase activity	IEA:RHEA
group_3876	sp|P52073.1|	P52073	RecName: Full=Glycolate oxidase subunit GlcE; AltName: Full=Glycolate dehydrogenase subunit GlcE [Escherichia coli K-12]	62.464	349	2.0399999999999998e-157	448	GO:0071949	F:FAD binding	IEA:InterPro
group_3876	sp|P52073.1|	P52073	RecName: Full=Glycolate oxidase subunit GlcE; AltName: Full=Glycolate dehydrogenase subunit GlcE [Escherichia coli K-12]	62.464	349	2.0399999999999998e-157	448	GO:0019154	F:glycolate dehydrogenase activity	IMP:EcoCyc
group_3876	sp|P52073.1|	P52073	RecName: Full=Glycolate oxidase subunit GlcE; AltName: Full=Glycolate dehydrogenase subunit GlcE [Escherichia coli K-12]	62.464	349	2.0399999999999998e-157	448	GO:0046296	P:glycolate catabolic process	IMP:EcoCyc
group_3877	sp|Q92WR9.1|	Q92WR9	RecName: Full=Trans-3-hydroxy-L-proline dehydratase; Short=T3LHyp dehydratase; Short=t3HypD; AltName: Full=Trans-L-3-hydroxyproline dehydratase [Sinorhizobium meliloti 1021]	47.647	340	7.79e-113	334	GO:0047580	F:4-hydroxyproline epimerase activity	IEA:TreeGrafter
group_3877	sp|Q92WR9.1|	Q92WR9	RecName: Full=Trans-3-hydroxy-L-proline dehydratase; Short=T3LHyp dehydratase; Short=t3HypD; AltName: Full=Trans-L-3-hydroxyproline dehydratase [Sinorhizobium meliloti 1021]	47.647	340	7.79e-113	334	GO:0050346	F:trans-L-3-hydroxyproline dehydratase activity	IDA:CACAO
group_3878	sp|Q9X248.1|	Q9X248	RecName: Full=3-oxoacyl-[acyl-carrier-protein] reductase FabG; AltName: Full=3-ketoacyl-acyl carrier protein reductase; AltName: Full=Beta-Ketoacyl-acyl carrier protein reductase; AltName: Full=Beta-ketoacyl-ACP reductase [Thermotoga maritima MSB8]	40.562	249	4.79e-38	136	GO:0004316	F:3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	ISS:UniProtKB
group_3878	sp|Q9X248.1|	Q9X248	RecName: Full=3-oxoacyl-[acyl-carrier-protein] reductase FabG; AltName: Full=3-ketoacyl-acyl carrier protein reductase; AltName: Full=Beta-Ketoacyl-acyl carrier protein reductase; AltName: Full=Beta-ketoacyl-ACP reductase [Thermotoga maritima MSB8]	40.562	249	4.79e-38	136	GO:0051287	F:NAD binding	IEA:InterPro
group_3878	sp|Q9X248.1|	Q9X248	RecName: Full=3-oxoacyl-[acyl-carrier-protein] reductase FabG; AltName: Full=3-ketoacyl-acyl carrier protein reductase; AltName: Full=Beta-Ketoacyl-acyl carrier protein reductase; AltName: Full=Beta-ketoacyl-ACP reductase [Thermotoga maritima MSB8]	40.562	249	4.79e-38	136	GO:0050661	F:NADP binding	ISS:UniProtKB
group_3878	sp|Q9X248.1|	Q9X248	RecName: Full=3-oxoacyl-[acyl-carrier-protein] reductase FabG; AltName: Full=3-ketoacyl-acyl carrier protein reductase; AltName: Full=Beta-Ketoacyl-acyl carrier protein reductase; AltName: Full=Beta-ketoacyl-ACP reductase [Thermotoga maritima MSB8]	40.562	249	4.79e-38	136	GO:0030497	P:fatty acid elongation	ISS:UniProtKB
group_388	sp|Q4R7M2.2|	Q4R7M2	RecName: Full=Dipeptidase 3; Flags: Precursor [Macaca fascicularis]	33.333	141	4.16e-16	84	GO:0001669	C:acrosomal vesicle	ISS:UniProtKB
group_388	sp|Q4R7M2.2|	Q4R7M2	RecName: Full=Dipeptidase 3; Flags: Precursor [Macaca fascicularis]	33.333	141	4.16e-16	84	GO:0016020	C:membrane	ISS:UniProtKB
group_388	sp|Q4R7M2.2|	Q4R7M2	RecName: Full=Dipeptidase 3; Flags: Precursor [Macaca fascicularis]	33.333	141	4.16e-16	84	GO:0005886	C:plasma membrane	ISS:UniProtKB
group_388	sp|Q4R7M2.2|	Q4R7M2	RecName: Full=Dipeptidase 3; Flags: Precursor [Macaca fascicularis]	33.333	141	4.16e-16	84	GO:0098552	C:side of membrane	IEA:UniProtKB-KW
group_388	sp|Q4R7M2.2|	Q4R7M2	RecName: Full=Dipeptidase 3; Flags: Precursor [Macaca fascicularis]	33.333	141	4.16e-16	84	GO:0016805	F:dipeptidase activity	ISS:UniProtKB
group_388	sp|Q4R7M2.2|	Q4R7M2	RecName: Full=Dipeptidase 3; Flags: Precursor [Macaca fascicularis]	33.333	141	4.16e-16	84	GO:0070573	F:metallodipeptidase activity	IEA:InterPro
group_388	sp|Q4R7M2.2|	Q4R7M2	RecName: Full=Dipeptidase 3; Flags: Precursor [Macaca fascicularis]	33.333	141	4.16e-16	84	GO:1901749	P:leukotriene D4 catabolic process	IEA:UniProtKB-ARBA
group_388	sp|Q4R7M2.2|	Q4R7M2	RecName: Full=Dipeptidase 3; Flags: Precursor [Macaca fascicularis]	33.333	141	4.16e-16	84	GO:0051321	P:meiotic cell cycle	IEA:UniProtKB-KW
group_388	sp|Q4R7M2.2|	Q4R7M2	RecName: Full=Dipeptidase 3; Flags: Precursor [Macaca fascicularis]	33.333	141	4.16e-16	84	GO:0006508	P:proteolysis	IEA:InterPro
group_3882	sp|P23823.2|	P23823	RecName: Full=Uncharacterized HTH-type transcriptional regulator in aml 5'region; AltName: Full=ORF-S1 [Streptomyces limosus]	38.554	83	8.99e-7	48.9	GO:0003700	F:DNA-binding transcription factor activity	IEA:TreeGrafter
group_3882	sp|P23823.2|	P23823	RecName: Full=Uncharacterized HTH-type transcriptional regulator in aml 5'region; AltName: Full=ORF-S1 [Streptomyces limosus]	38.554	83	8.99e-7	48.9	GO:0000976	F:transcription cis-regulatory region binding	IEA:TreeGrafter
group_3883	sp|P35113.1|	P35113	RecName: Full=Nopaline transport system permease protein NocM [Agrobacterium fabrum str. C58]	30.693	202	8.34e-20	87.4	GO:0043190	C:ATP-binding cassette (ABC) transporter complex	IEA:InterPro
group_3883	sp|P35113.1|	P35113	RecName: Full=Nopaline transport system permease protein NocM [Agrobacterium fabrum str. C58]	30.693	202	8.34e-20	87.4	GO:0022857	F:transmembrane transporter activity	IEA:InterPro
group_3883	sp|P35113.1|	P35113	RecName: Full=Nopaline transport system permease protein NocM [Agrobacterium fabrum str. C58]	30.693	202	8.34e-20	87.4	GO:0006865	P:amino acid transport	IEA:TreeGrafter
group_3884	sp|A8IAD8.1|	A8IAD8	RecName: Full=Putative carbamate hydrolase RutD; AltName: Full=Aminohydrolase [Azorhizobium caulinodans ORS 571]	34.8	250	1.49e-42	148	GO:0016811	F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	IEA:InterPro
group_3884	sp|A8IAD8.1|	A8IAD8	RecName: Full=Putative carbamate hydrolase RutD; AltName: Full=Aminohydrolase [Azorhizobium caulinodans ORS 571]	34.8	250	1.49e-42	148	GO:0019740	P:nitrogen utilization	IEA:UniProtKB-UniRule
group_3884	sp|A8IAD8.1|	A8IAD8	RecName: Full=Putative carbamate hydrolase RutD; AltName: Full=Aminohydrolase [Azorhizobium caulinodans ORS 571]	34.8	250	1.49e-42	148	GO:0006212	P:uracil catabolic process	IEA:UniProtKB-UniRule
group_3886	sp|P27195.1|	P27195	RecName: Full=Prolyl endopeptidase; AltName: Full=Post-proline cleaving enzyme; AltName: Full=Proline-specific endopeptidase; Short=PE; Short=PSE; Flags: Precursor [Elizabethkingia miricola]	51.261	119	3.4099999999999995e-31	120	GO:0005829	C:cytosol	IEA:TreeGrafter
group_3886	sp|P27195.1|	P27195	RecName: Full=Prolyl endopeptidase; AltName: Full=Post-proline cleaving enzyme; AltName: Full=Proline-specific endopeptidase; Short=PE; Short=PSE; Flags: Precursor [Elizabethkingia miricola]	51.261	119	3.4099999999999995e-31	120	GO:0042597	C:periplasmic space	IEA:UniProtKB-SubCell
